id,name,slug,type,power,accuracy,pp,priority,damage_class,target,generation,effect,short_effect,sourceUrl
449,judgment,judgment,normal,100,100,10,0,special,selected-pokemon,generation-iv,"Inflicts regular damage.  If the user is holding a plate or a drive, this move’s type is the type corresponding to that item.

Note: This effect is technically shared by both techno blast and judgment; however, Techno Blast is only affected by drives, and Judgment is only affected by plates.","If the user is holding a appropriate plate or drive, the damage inflicted will match it.",https://pokeapi.co/api/v2/move/449/
450,bug-bite,bug_bite,bug,60,100,20,0,physical,selected-pokemon,generation-iv,"Inflicts regular damage.  If the target is holding a berry, this move has double power, and the user takes the berry and uses it immediately.

If the target is holding a jaboca berry or rowap berry, the berry is still removed, but has no effect.

If this move is super effective and the target is holding a berry that can reduce this move’s damage, it will do so, and will not be stolen.","If target has a berry, inflicts double damage and uses the berry.",https://pokeapi.co/api/v2/move/450/
451,charge-beam,charge_beam,electric,50,90,10,0,special,selected-pokemon,generation-iv,Inflicts regular damage.  Has a 70% chance to raise the user’s Special Attack by one stage.,Has a 70% chance to raise the user’s Special Attack by one stage.,https://pokeapi.co/api/v2/move/451/
452,wood-hammer,wood_hammer,grass,120,100,15,0,physical,selected-pokemon,generation-iv,Inflicts regular damage.  User takes 1/3 the damage it inflicts in recoil.,User receives 1/3 the damage inflicted in recoil.,https://pokeapi.co/api/v2/move/452/
453,aqua-jet,aqua_jet,water,40,100,20,1,physical,selected-pokemon,generation-iv,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/453/
454,attack-order,attack_order,bug,90,100,15,0,physical,selected-pokemon,generation-iv,Inflicts regular damage.  User’s critical hit rate is one level higher when using this move.,Has an increased chance for a critical hit.,https://pokeapi.co/api/v2/move/454/
455,defend-order,defend_order,bug,None,None,10,0,status,user,generation-iv,Raises the user’s Defense and Special Defense by one stage.,Raises the user’s Defense and Special Defense by one stage.,https://pokeapi.co/api/v2/move/455/
456,heal-order,heal_order,bug,None,None,10,0,status,user,generation-iv,Heals the user for half its max HP.,Heals the user by half its max HP.,https://pokeapi.co/api/v2/move/456/
457,head-smash,head_smash,rock,150,80,5,0,physical,selected-pokemon,generation-iv,Inflicts regular damage.  User takes 1/2 the damage it inflicts in recoil.,User receives 1/2 the damage inflicted in recoil.,https://pokeapi.co/api/v2/move/457/
458,double-hit,double_hit,normal,35,90,10,0,physical,selected-pokemon,generation-iv,Inflicts regular damage.  Hits twice in one turn.,Hits twice in one turn.,https://pokeapi.co/api/v2/move/458/
459,roar-of-time,roar_of_time,dragon,150,90,5,0,special,selected-pokemon,generation-iv,"Inflicts regular damage.  User loses its next turn to ""recharge"", and cannot attack or switch out during that turn.",User foregoes its next turn to recharge.,https://pokeapi.co/api/v2/move/459/
460,spacial-rend,spacial_rend,dragon,100,95,5,0,special,selected-pokemon,generation-iv,Inflicts regular damage.  User’s critical hit rate is one level higher when using this move.,Has an increased chance for a critical hit.,https://pokeapi.co/api/v2/move/460/
461,lunar-dance,lunar_dance,psychic,None,None,10,0,status,user,generation-iv,"User faints.  Its replacement’s HP and PP are fully restored, and any major status effect is removed.","User faints, and its replacement is fully healed.",https://pokeapi.co/api/v2/move/461/
462,crush-grip,crush_grip,normal,None,100,5,0,physical,selected-pokemon,generation-iv,"Inflicts regular damage.  Power directly relates to the target’s relative remaining HP, given by `1 + 120 * current HP / max HP`, to a maximum of 121.","Power increases against targets with more HP remaining, up to a maximum of 121 power.",https://pokeapi.co/api/v2/move/462/
463,magma-storm,magma_storm,fire,100,75,5,0,special,selected-pokemon,generation-iv,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",Prevents the target from fleeing and inflicts damage for 2-5 turns.,https://pokeapi.co/api/v2/move/463/
464,dark-void,dark_void,dark,None,50,10,0,status,all-opponents,generation-iv,Puts the target to sleep.,Puts the target to sleep.,https://pokeapi.co/api/v2/move/464/
465,seed-flare,seed_flare,grass,120,85,5,0,special,selected-pokemon,generation-iv,Inflicts regular damage.  Has a 40% chance to lower the target’s Special Defense by two stages.,Has a 40% chance to lower the target’s Special Defense by two stages.,https://pokeapi.co/api/v2/move/465/
466,ominous-wind,ominous_wind,ghost,60,100,5,0,special,selected-pokemon,generation-iv,Inflicts regular damage. Has a 10% chance to raise all of the user’s stats one stage.,Has a 10% chance to raise all of the user’s stats by one stage.,https://pokeapi.co/api/v2/move/466/
467,shadow-force,shadow_force,ghost,120,100,5,0,physical,selected-pokemon,generation-iv,"Inflicts regular damage.  User vanishes for one turn, becoming immune to attack, and hits on the second turn.

This move ignores the effects of detect and protect.

This move cannot be selected by sleep talk.","User vanishes, dodging all attacks, and hits next turn.  Hits through Protect and Detect.",https://pokeapi.co/api/v2/move/467/
851,tera-blast,tera_blast,normal,80,100,10,0,special,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/851/
852,silk-trap,silk_trap,bug,0,None,10,4,status,user,generation-ix,,,https://pokeapi.co/api/v2/move/852/
853,axe-kick,axe_kick,fighting,120,90,10,0,physical,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/853/
854,last-respects,last_respects,ghost,50,100,10,0,physical,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/854/
855,lumina-crash,lumina_crash,psychic,80,100,10,0,special,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/855/
856,order-up,order_up,dragon,80,100,10,0,physical,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/856/
857,jet-punch,jet_punch,water,60,100,15,1,physical,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/857/
858,spicy-extract,spicy_extract,grass,0,None,15,0,status,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/858/
859,spin-out,spin_out,steel,100,100,5,0,physical,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/859/
860,population-bomb,population_bomb,normal,20,90,10,0,physical,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/860/
861,ice-spinner,ice_spinner,ice,80,100,15,0,physical,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/861/
862,glaive-rush,glaive_rush,dragon,120,100,5,0,physical,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/862/
863,revival-blessing,revival_blessing,normal,0,None,1,0,status,fainting-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/863/
864,salt-cure,salt_cure,rock,40,100,15,0,physical,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/864/
865,triple-dive,triple_dive,water,30,95,10,0,physical,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/865/
866,mortal-spin,mortal_spin,poison,30,100,15,0,physical,all-opponents,generation-ix,,,https://pokeapi.co/api/v2/move/866/
867,doodle,doodle,normal,0,100,10,0,status,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/867/
868,fillet-away,fillet_away,normal,0,None,10,0,status,user,generation-ix,,,https://pokeapi.co/api/v2/move/868/
869,kowtow-cleave,kowtow_cleave,dark,85,None,10,0,physical,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/869/
870,flower-trick,flower_trick,grass,70,None,10,0,physical,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/870/
871,torch-song,torch_song,fire,80,100,10,0,special,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/871/
872,aqua-step,aqua_step,water,80,100,10,0,physical,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/872/
873,raging-bull,raging_bull,normal,90,100,10,0,physical,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/873/
874,make-it-rain,make_it_rain,steel,120,100,5,0,special,all-opponents,generation-ix,,,https://pokeapi.co/api/v2/move/874/
875,psyblade,psyblade,psychic,80,100,15,0,physical,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/875/
876,hydro-steam,hydro_steam,water,80,100,15,0,special,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/876/
877,ruination,ruination,dark,1,90,10,0,special,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/877/
878,collision-course,collision_course,fighting,100,100,5,0,physical,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/878/
879,electro-drift,electro_drift,electric,100,100,5,0,special,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/879/
880,shed-tail,shed_tail,normal,0,None,10,0,status,user,generation-ix,,,https://pokeapi.co/api/v2/move/880/
881,chilly-reception,chilly_reception,ice,0,None,10,0,status,entire-field,generation-ix,,,https://pokeapi.co/api/v2/move/881/
882,tidy-up,tidy_up,normal,0,None,10,0,status,user,generation-ix,,,https://pokeapi.co/api/v2/move/882/
883,snowscape,snowscape,ice,0,None,10,0,status,entire-field,generation-ix,,,https://pokeapi.co/api/v2/move/883/
884,pounce,pounce,bug,50,100,20,0,physical,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/884/
885,trailblaze,trailblaze,grass,50,100,20,0,physical,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/885/
886,chilling-water,chilling_water,water,50,100,20,0,special,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/886/
887,hyper-drill,hyper_drill,normal,100,100,5,0,physical,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/887/
888,twin-beam,twin_beam,psychic,40,100,10,0,special,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/888/
889,rage-fist,rage_fist,ghost,50,100,10,0,physical,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/889/
890,armor-cannon,armor_cannon,fire,120,100,5,0,special,selected-pokemon,generation-ix,,,https://pokeapi.co/api/v2/move/890/
