champion,skin_id,skin_name,chroma_id,name,colors,image,sourceUrl
Janna,40036,Crystal Rose Janna,40041,Crystal Rose Janna (Tanzanite),"#54209B, #54209B",champions/Janna/images/chromas/crystal_rose_janna_crystal_rose_janna_tanzanite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/40/40041.png
Janna,40036,Crystal Rose Janna,40042,Crystal Rose Janna (Catseye),"#FFEE59, #FFEE59",champions/Janna/images/chromas/crystal_rose_janna_crystal_rose_janna_catseye.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/40/40042.png
Janna,40036,Crystal Rose Janna,40043,Crystal Rose Janna (Pearl),"#ECF9F8, #ECF9F8",champions/Janna/images/chromas/crystal_rose_janna_crystal_rose_janna_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/40/40043.png
Janna,40036,Crystal Rose Janna,40044,Crystal Rose Janna (Obsidian),"#27211C, #27211C",champions/Janna/images/chromas/crystal_rose_janna_crystal_rose_janna_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/40/40044.png
Janna,40045,Cyber Halo Janna,40047,Cyber Halo Janna (Ruby),"#D33528, #D33528",champions/Janna/images/chromas/cyber_halo_janna_cyber_halo_janna_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/40/40047.png
Janna,40045,Cyber Halo Janna,40048,Cyber Halo Janna (Aquamarine),"#6ABBEE, #6ABBEE",champions/Janna/images/chromas/cyber_halo_janna_cyber_halo_janna_aquamarine.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/40/40048.png
Janna,40045,Cyber Halo Janna,40049,Cyber Halo Janna (Peridot),"#B6E084, #B6E084",champions/Janna/images/chromas/cyber_halo_janna_cyber_halo_janna_peridot.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/40/40049.png
Janna,40045,Cyber Halo Janna,40050,Cyber Halo Janna (Catseye),"#FFEE59, #FFEE59",champions/Janna/images/chromas/cyber_halo_janna_cyber_halo_janna_catseye.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/40/40050.png
Janna,40045,Cyber Halo Janna,40051,Cyber Halo Janna (Rose Quartz),"#E58BA5, #E58BA5",champions/Janna/images/chromas/cyber_halo_janna_cyber_halo_janna_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/40/40051.png
Janna,40045,Cyber Halo Janna,40052,Cyber Halo Janna (Tanzanite),"#54209B, #54209B",champions/Janna/images/chromas/cyber_halo_janna_cyber_halo_janna_tanzanite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/40/40052.png
Janna,40045,Cyber Halo Janna,40053,Cyber Halo Janna (Pearl),"#ECF9F8, #ECF9F8",champions/Janna/images/chromas/cyber_halo_janna_cyber_halo_janna_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/40/40053.png
Janna,40045,Cyber Halo Janna,40054,Cyber Halo Janna (Turquoise),"#73BFBE, #73BFBE",champions/Janna/images/chromas/cyber_halo_janna_cyber_halo_janna_turquoise.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/40/40054.png
Janna,40045,Cyber Halo Janna,40055,Cyber Halo Janna (Ace),"#FF70BA, #464646",champions/Janna/images/chromas/cyber_halo_janna_cyber_halo_janna_ace.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/40/40055.png
Janna,40056,Heavenscale Janna,40057,Heavenscale Janna (Ruby),"#D33528, #D33528",champions/Janna/images/chromas/heavenscale_janna_heavenscale_janna_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/40/40057.png
Janna,40056,Heavenscale Janna,40058,Heavenscale Janna (Turquoise),"#73BFBE, #73BFBE",champions/Janna/images/chromas/heavenscale_janna_heavenscale_janna_turquoise.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/40/40058.png
Janna,40056,Heavenscale Janna,40059,Heavenscale Janna (Amethyst),"#9C68D7, #9C68D7",champions/Janna/images/chromas/heavenscale_janna_heavenscale_janna_amethyst.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/40/40059.png
Janna,40056,Heavenscale Janna,40060,Heavenscale Janna (Catseye),"#FFEE59, #FFEE59",champions/Janna/images/chromas/heavenscale_janna_heavenscale_janna_catseye.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/40/40060.png
Janna,40056,Heavenscale Janna,40061,Heavenscale Janna (Rose Quartz),"#E58BA5, #E58BA5",champions/Janna/images/chromas/heavenscale_janna_heavenscale_janna_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/40/40061.png
Janna,40056,Heavenscale Janna,40062,Heavenscale Janna (Emerald),"#2DA130, #2DA130",champions/Janna/images/chromas/heavenscale_janna_heavenscale_janna_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/40/40062.png
Janna,40056,Heavenscale Janna,40063,Heavenscale Janna (Sapphire),"#2756CE, #2756CE",champions/Janna/images/chromas/heavenscale_janna_heavenscale_janna_sapphire.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/40/40063.png
Janna,40056,Heavenscale Janna,40064,Heavenscale Janna (Obsidian),"#27211C, #27211C",champions/Janna/images/chromas/heavenscale_janna_heavenscale_janna_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/40/40064.png
Janna,40056,Heavenscale Janna,40065,Heavenscale Janna (Lustrous),"#DFA6DF, #E0D7D7",champions/Janna/images/chromas/heavenscale_janna_heavenscale_janna_lustrous.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/40/40065.png
Tryndamere,23010,Blood Moon Tryndamere,23011,Blood Moon Tryndamere (Sapphire),"#2756CE, #2756CE",champions/Tryndamere/images/chromas/blood_moon_tryndamere_blood_moon_tryndamere_sapphire.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23011.png
Tryndamere,23010,Blood Moon Tryndamere,23012,Blood Moon Tryndamere (Amethyst),"#9C68D7, #9C68D7",champions/Tryndamere/images/chromas/blood_moon_tryndamere_blood_moon_tryndamere_amethyst.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23012.png
Tryndamere,23010,Blood Moon Tryndamere,23013,Blood Moon Tryndamere (Emerald),"#2DA130, #2DA130",champions/Tryndamere/images/chromas/blood_moon_tryndamere_blood_moon_tryndamere_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23013.png
Tryndamere,23010,Blood Moon Tryndamere,23014,Blood Moon Tryndamere (Citrine),"#DF9117, #DF9117",champions/Tryndamere/images/chromas/blood_moon_tryndamere_blood_moon_tryndamere_citrine.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23014.png
Tryndamere,23010,Blood Moon Tryndamere,23015,Blood Moon Tryndamere (Obsidian),"#27211C, #27211C",champions/Tryndamere/images/chromas/blood_moon_tryndamere_blood_moon_tryndamere_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23015.png
Tryndamere,23010,Blood Moon Tryndamere,23016,Blood Moon Tryndamere (Pearl),"#ECF9F8, #ECF9F8",champions/Tryndamere/images/chromas/blood_moon_tryndamere_blood_moon_tryndamere_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23016.png
Tryndamere,23010,Blood Moon Tryndamere,23017,Blood Moon Tryndamere (Ruby),"#D33528, #D33528",champions/Tryndamere/images/chromas/blood_moon_tryndamere_blood_moon_tryndamere_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23017.png
Tryndamere,23018,Nightbringer Tryndamere,23019,Nightbringer Tryndamere (Ruby),"#D33528, #D33528",champions/Tryndamere/images/chromas/nightbringer_tryndamere_nightbringer_tryndamere_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23019.png
Tryndamere,23018,Nightbringer Tryndamere,23020,Nightbringer Tryndamere (Catseye),"#FFEE59, #FFEE59",champions/Tryndamere/images/chromas/nightbringer_tryndamere_nightbringer_tryndamere_catseye.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23020.png
Tryndamere,23018,Nightbringer Tryndamere,23021,Nightbringer Tryndamere (Sapphire),"#2756CE, #2756CE",champions/Tryndamere/images/chromas/nightbringer_tryndamere_nightbringer_tryndamere_sapphire.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23021.png
Tryndamere,23018,Nightbringer Tryndamere,23022,Nightbringer Tryndamere (Emerald),"#2DA130, #2DA130",champions/Tryndamere/images/chromas/nightbringer_tryndamere_nightbringer_tryndamere_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23022.png
Tryndamere,23018,Nightbringer Tryndamere,23023,Nightbringer Tryndamere (Amethyst),"#9C68D7, #9C68D7",champions/Tryndamere/images/chromas/nightbringer_tryndamere_nightbringer_tryndamere_amethyst.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23023.png
Tryndamere,23018,Nightbringer Tryndamere,23024,Nightbringer Tryndamere (Turquoise),"#73BFBE, #73BFBE",champions/Tryndamere/images/chromas/nightbringer_tryndamere_nightbringer_tryndamere_turquoise.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23024.png
Tryndamere,23018,Nightbringer Tryndamere,23025,Nightbringer Tryndamere (Obsidian),"#27211C, #27211C",champions/Tryndamere/images/chromas/nightbringer_tryndamere_nightbringer_tryndamere_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23025.png
Tryndamere,23018,Nightbringer Tryndamere,23026,Nightbringer Tryndamere (Deathbringer),"#1E1B1A, #FFFFFF",champions/Tryndamere/images/chromas/nightbringer_tryndamere_nightbringer_tryndamere_deathbringer.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23026.png
Tryndamere,23027,Victorious Tryndamere,23028,Victorious Tryndamere (Bronze),"#764D43, #764D43",champions/Tryndamere/images/chromas/victorious_tryndamere_victorious_tryndamere_bronze.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23028.png
Tryndamere,23027,Victorious Tryndamere,23029,Victorious Tryndamere (Silver),"#AAB5BA, #AAB5BA",champions/Tryndamere/images/chromas/victorious_tryndamere_victorious_tryndamere_silver.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23029.png
Tryndamere,23027,Victorious Tryndamere,23030,Victorious Tryndamere (Gold),"#D9C445, #D9C445",champions/Tryndamere/images/chromas/victorious_tryndamere_victorious_tryndamere_gold.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23030.png
Tryndamere,23027,Victorious Tryndamere,23031,Victorious Tryndamere (Platinum),"#55CDE5, #55CDE5",champions/Tryndamere/images/chromas/victorious_tryndamere_victorious_tryndamere_platinum.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23031.png
Tryndamere,23027,Victorious Tryndamere,23032,Victorious Tryndamere (Emerald),"#26854C, #26854C",champions/Tryndamere/images/chromas/victorious_tryndamere_victorious_tryndamere_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23032.png
Tryndamere,23027,Victorious Tryndamere,23033,Victorious Tryndamere (Diamond),"#65337F, #65337F",champions/Tryndamere/images/chromas/victorious_tryndamere_victorious_tryndamere_diamond.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23033.png
Tryndamere,23027,Victorious Tryndamere,23034,Victorious Tryndamere (Master),"#9D228D, #9D228D",champions/Tryndamere/images/chromas/victorious_tryndamere_victorious_tryndamere_master.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23034.png
Tryndamere,23027,Victorious Tryndamere,23035,Victorious Tryndamere (Grandmaster),"#B31316, #B31316",champions/Tryndamere/images/chromas/victorious_tryndamere_victorious_tryndamere_grandmaster.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23035.png
Tryndamere,23027,Victorious Tryndamere,23036,Victorious Tryndamere (Challenger),"#1D62C8, #1D62C8",champions/Tryndamere/images/chromas/victorious_tryndamere_victorious_tryndamere_challenger.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23036.png
Tryndamere,23037,Visions of the Fallen Tryndamere,23038,Visions of the Fallen Tryndamere (Ruby),"#D33528, #D33528",champions/Tryndamere/images/chromas/visions_of_the_fallen_tryndamere_visions_of_the_fallen_tryndamere_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23038.png
Tryndamere,23037,Visions of the Fallen Tryndamere,23039,Visions of the Fallen Tryndamere (Catseye),"#FFEE59, #FFEE59",champions/Tryndamere/images/chromas/visions_of_the_fallen_tryndamere_visions_of_the_fallen_tryndamere_catseye.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23039.png
Tryndamere,23037,Visions of the Fallen Tryndamere,23040,Visions of the Fallen Tryndamere (Emerald),"#2DA130, #2DA130",champions/Tryndamere/images/chromas/visions_of_the_fallen_tryndamere_visions_of_the_fallen_tryndamere_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23040.png
Tryndamere,23037,Visions of the Fallen Tryndamere,23041,Visions of the Fallen Tryndamere (Tanzanite),"#54209B, #54209B",champions/Tryndamere/images/chromas/visions_of_the_fallen_tryndamere_visions_of_the_fallen_tryndamere_tanzanite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23041.png
Tryndamere,23037,Visions of the Fallen Tryndamere,23042,Visions of the Fallen Tryndamere (Sapphire),"#2756CE, #2756CE",champions/Tryndamere/images/chromas/visions_of_the_fallen_tryndamere_visions_of_the_fallen_tryndamere_sapphire.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23042.png
Tryndamere,23037,Visions of the Fallen Tryndamere,23043,Visions of the Fallen Tryndamere (Rose Quartz),"#E58BA5, #E58BA5",champions/Tryndamere/images/chromas/visions_of_the_fallen_tryndamere_visions_of_the_fallen_tryndamere_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23043.png
Tryndamere,23037,Visions of the Fallen Tryndamere,23044,Visions of the Fallen Tryndamere (Pearl),"#ECF9F8, #ECF9F8",champions/Tryndamere/images/chromas/visions_of_the_fallen_tryndamere_visions_of_the_fallen_tryndamere_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23044.png
Tryndamere,23037,Visions of the Fallen Tryndamere,23045,Visions of the Fallen Tryndamere (Obsidian),"#27211C, #27211C",champions/Tryndamere/images/chromas/visions_of_the_fallen_tryndamere_visions_of_the_fallen_tryndamere_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/23/23045.png
Graves,104005,Pool Party Graves,104008,Pool Party Graves (Citrine),"#E99117, #E99117",champions/Graves/images/chromas/pool_party_graves_pool_party_graves_citrine.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/104/104008.png
Graves,104005,Pool Party Graves,104009,Pool Party Graves (Amethyst),"#9C68D7, #9C68D7",champions/Graves/images/chromas/pool_party_graves_pool_party_graves_amethyst.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/104/104009.png
Graves,104005,Pool Party Graves,104010,Pool Party Graves (Sapphire),"#2756CE, #2756CE",champions/Graves/images/chromas/pool_party_graves_pool_party_graves_sapphire.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/104/104010.png
Graves,104005,Pool Party Graves,104011,Pool Party Graves (Emerald),"#2DA130, #2DA130",champions/Graves/images/chromas/pool_party_graves_pool_party_graves_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/104/104011.png
