champion,champion_id,skin_id,name,is_base,rarity,cost,availability,release,splash,tile,load_screen,sourceSplash,sourceTile,sourceLoad,voiceActor,set
Warwick,19,19006,Firefang Warwick,False,kNoRarity,975,Available,2011-03-29,champions/Warwick/images/skins/firefang_warwick_splash.jpg,champions/Warwick/images/skins/firefang_warwick_tile.jpg,champions/Warwick/images/skins/firefang_warwick_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin06/images/warwick_splash_centered_6.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin06/images/warwick_splash_tile_6.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin06/warwickloadscreen_6.jpg,Dave B. Mitchell,Infernal
Warwick,19,19007,Hyena Warwick,False,kNoRarity,975,Available,2011-12-05,champions/Warwick/images/skins/hyena_warwick_splash.jpg,champions/Warwick/images/skins/hyena_warwick_tile.jpg,champions/Warwick/images/skins/hyena_warwick_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin07/images/warwick_splash_centered_7.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin07/images/warwick_splash_tile_7.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin07/warwickloadscreen_7.jpg,Dave B. Mitchell,Road Warrior
Warwick,19,19008,Marauder Warwick,False,kNoRarity,750,Available,2015-02-17,champions/Warwick/images/skins/marauder_warwick_splash.jpg,champions/Warwick/images/skins/marauder_warwick_tile.jpg,champions/Warwick/images/skins/marauder_warwick_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin08/images/warwick_splash_centered_8.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin08/images/warwick_splash_tile_8.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin08/warwickloadscreen_8.jpg,Dave B. Mitchell,Marauder
Warwick,19,19009,Urfwick,False,kNoRarity,150000,Rare,2017-11-08,champions/Warwick/images/skins/urfwick_splash.jpg,champions/Warwick/images/skins/urfwick_tile.jpg,champions/Warwick/images/skins/urfwick_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin09/images/warwick_splash_centered_9.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin09/images/warwick_splash_tile_9.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin09/warwickloadscreen_9.jpg,Dave B. Mitchell,Urf the Manatee
Warwick,19,19010,Lunar Guardian Warwick,False,kEpic,1350,Legacy,2018-02-08,champions/Warwick/images/skins/lunar_guardian_warwick_splash.jpg,champions/Warwick/images/skins/lunar_guardian_warwick_tile.jpg,champions/Warwick/images/skins/lunar_guardian_warwick_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin10/images/warwick_splash_centered_10.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin10/images/warwick_splash_tile_10.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin10/warwickloadscreen_10.jpg,Dave B. Mitchell,Lunar Revel
Warwick,19,19016,PROJECT: Warwick,False,kEpic,1350,Available,2019-08-01,champions/Warwick/images/skins/project_warwick_splash.jpg,champions/Warwick/images/skins/project_warwick_tile.jpg,champions/Warwick/images/skins/project_warwick_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin16/images/warwick_splash_centered_16.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin16/images/warwick_splash_tile_16.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin16/warwickloadscreen_16.jpg,Dave B. Mitchell,PROJECT
Warwick,19,19035,Old God Warwick,False,kEpic,1350,Available,2021-08-12,champions/Warwick/images/skins/old_god_warwick_splash.jpg,champions/Warwick/images/skins/old_god_warwick_tile.jpg,champions/Warwick/images/skins/old_god_warwick_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin35/images/warwick_splash_centered_35.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin35/images/warwick_splash_tile_35.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin35/warwickloadscreen_35.jpg,Dave B. Mitchell,"Coven, Elderwood"
Warwick,19,19045,Winterblessed Warwick,False,kEpic,1350,Available,2022-12-08,champions/Warwick/images/skins/winterblessed_warwick_splash.jpg,champions/Warwick/images/skins/winterblessed_warwick_tile.jpg,champions/Warwick/images/skins/winterblessed_warwick_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin45/images/warwick_splash_centered_45.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin45/images/warwick_splash_tile_45.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin45/warwickloadscreen_45.jpg,Dave B. Mitchell,Winterblessed
Warwick,19,19046,Prestige Winterblessed Warwick,False,kMythic,Special,Rare,2022-12-08,champions/Warwick/images/skins/prestige_winterblessed_warwick_splash.jpg,champions/Warwick/images/skins/prestige_winterblessed_warwick_tile.jpg,champions/Warwick/images/skins/prestige_winterblessed_warwick_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin46/images/warwick_splash_centered_46.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin46/images/warwick_splash_tile_46.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin46/warwickloadscreen_46.jpg,Dave B. Mitchell,Winterblessed
Warwick,19,19056,Arcane Vander Warwick,False,kEpic,1350,Legacy,2024-12-11,champions/Warwick/images/skins/arcane_vander_warwick_splash.jpg,champions/Warwick/images/skins/arcane_vander_warwick_tile.jpg,champions/Warwick/images/skins/arcane_vander_warwick_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin56/images/warwick_splash_centered_56.skins_warwick_skin56.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin56/images/warwick_splash_tile_56.skins_warwick_skin56.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/warwick/skins/skin56/warwickloadscreen_56.skins_warwick_skin56.jpg,Dave B. Mitchell,Arcane
Kai'Sa,145,145000,Kai'Sa,True,kNoRarity,975,Available,2018-03-07,champions/Kaisa/images/skins/kai_sa_splash.jpg,champions/Kaisa/images/skins/kai_sa_tile.jpg,champions/Kaisa/images/skins/kai_sa_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/base/images/kaisa_splash_centered_0.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/base/images/kaisa_splash_tile_0.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/base/kaisaloadscreen.jpg,Natasha Loring,
Kai'Sa,145,145001,Bullet Angel Kai'Sa,False,kEpic,1350,Available,2018-03-07,champions/Kaisa/images/skins/bullet_angel_kai_sa_splash.jpg,champions/Kaisa/images/skins/bullet_angel_kai_sa_tile.jpg,champions/Kaisa/images/skins/bullet_angel_kai_sa_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin01/images/kaisa_splash_centered_1.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin01/images/kaisa_splash_tile_1.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin01/kaisaloadscreen_1.jpg,Natasha Loring,Steel Valkyries
Kai'Sa,145,145014,K/DA Kai'Sa,False,kEpic,1350,Available,2018-11-03,champions/Kaisa/images/skins/k_da_kai_sa_splash.jpg,champions/Kaisa/images/skins/k_da_kai_sa_tile.jpg,champions/Kaisa/images/skins/k_da_kai_sa_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin14/images/kaisa_splash_centered_14.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin14/images/kaisa_splash_tile_14.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin14/kaisaloadscreen_14.jpg,Natasha Loring,K/DA
Kai'Sa,145,145015,Prestige K/DA Kai'Sa,False,kMythic,Special,Rare,2018-11-03,champions/Kaisa/images/skins/prestige_k_da_kai_sa_splash.jpg,champions/Kaisa/images/skins/prestige_k_da_kai_sa_tile.jpg,champions/Kaisa/images/skins/prestige_k_da_kai_sa_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin15/images/kaisa_splash_centered_15.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin15/images/kaisa_splash_tile_15.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin15/kaisaloadscreen_15.jpg,Natasha Loring,K/DA
Kai'Sa,145,145016,iG Kai'Sa,False,kEpic,1350,Legacy,2019-04-23,champions/Kaisa/images/skins/ig_kai_sa_splash.jpg,champions/Kaisa/images/skins/ig_kai_sa_tile.jpg,champions/Kaisa/images/skins/ig_kai_sa_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin16/images/kaisa_splash_centered_16.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin16/images/kaisa_splash_tile_16.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin16/kaisaloadscreen_16.jpg,Natasha Loring,World Champions: 2018
Kai'Sa,145,145017,Arcade Kai'Sa,False,kEpic,1350,Available,2019-06-28,champions/Kaisa/images/skins/arcade_kai_sa_splash.jpg,champions/Kaisa/images/skins/arcade_kai_sa_tile.jpg,champions/Kaisa/images/skins/arcade_kai_sa_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin17/images/kaisa_splash_centered_17.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin17/images/kaisa_splash_tile_17.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin17/kaisaloadscreen_17.jpg,Natasha Loring,Arcade: Heroes
Kai'Sa,145,145026,K/DA ALL OUT Kai'Sa,False,kEpic,1350,Available,2020-10-29,champions/Kaisa/images/skins/k_da_all_out_kai_sa_splash.jpg,champions/Kaisa/images/skins/k_da_all_out_kai_sa_tile.jpg,champions/Kaisa/images/skins/k_da_all_out_kai_sa_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin26/images/kaisa_splash_centered_26.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin26/images/kaisa_splash_tile_26.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin26/kaisaloadscreen_26.jpg,Natasha Loring,K/DA
Kai'Sa,145,145027,Prestige K/DA ALL OUT Kai'Sa,False,kMythic,Special,Rare,2020-10-29,champions/Kaisa/images/skins/prestige_k_da_all_out_kai_sa_splash.jpg,champions/Kaisa/images/skins/prestige_k_da_all_out_kai_sa_tile.jpg,champions/Kaisa/images/skins/prestige_k_da_all_out_kai_sa_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin27/images/kaisa_splash_centered_27.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin27/images/kaisa_splash_tile_27.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin27/kaisaloadscreen_27.jpg,Natasha Loring,K/DA
Kai'Sa,145,145029,Lagoon Dragon Kai'Sa,False,kEpic,1350,Available,2021-10-21,champions/Kaisa/images/skins/lagoon_dragon_kai_sa_splash.jpg,champions/Kaisa/images/skins/lagoon_dragon_kai_sa_tile.jpg,champions/Kaisa/images/skins/lagoon_dragon_kai_sa_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin29/images/kaisa_splash_centered_29.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin29/images/kaisa_splash_tile_29.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin29/kaisaloadscreen_29.jpg,Natasha Loring,Dragonmancers
Kai'Sa,145,145039,Prestige K/DA Kai'Sa (2022),False,kMythic,Special,Limited,2022-04-01,champions/Kaisa/images/skins/prestige_k_da_kai_sa_2022_splash.jpg,champions/Kaisa/images/skins/prestige_k_da_kai_sa_2022_tile.jpg,champions/Kaisa/images/skins/prestige_k_da_kai_sa_2022_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin15/images/kaisa_splash_centered_15.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin15/images/kaisa_splash_tile_15.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin39/kaisaloadscreen_39.jpg,Natasha Loring,K/DA
Kai'Sa,145,145040,Star Guardian Kai'Sa,False,kLegendary,1820,Available,2022-07-14,champions/Kaisa/images/skins/star_guardian_kai_sa_splash.jpg,champions/Kaisa/images/skins/star_guardian_kai_sa_tile.jpg,champions/Kaisa/images/skins/star_guardian_kai_sa_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin40/images/kaisa_splash_centered_40.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin40/images/kaisa_splash_tile_40.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin40/kaisaloadscreen_40.jpg,Natasha Loring,Star Guardian Season 4
Kai'Sa,145,145048,Inkshadow Kai'Sa,False,kEpic,1350,Available,2023-05-03,champions/Kaisa/images/skins/inkshadow_kai_sa_splash.jpg,champions/Kaisa/images/skins/inkshadow_kai_sa_tile.jpg,champions/Kaisa/images/skins/inkshadow_kai_sa_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin48/images/kaisa_splash_centered_48.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin48/images/kaisa_splash_tile_48.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin48/kaisaloadscreen_48.jpg,Natasha Loring,Inkshadow
Kai'Sa,145,145059,Heavenscale Kai'Sa,False,kEpic,1350,Legacy,2024-02-07,champions/Kaisa/images/skins/heavenscale_kai_sa_splash.jpg,champions/Kaisa/images/skins/heavenscale_kai_sa_tile.jpg,champions/Kaisa/images/skins/heavenscale_kai_sa_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin59/images/kaisa_splash_centered_59.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin59/images/kaisa_splash_tile_59.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin59/kaisaloadscreen_59.jpg,Natasha Loring,Heavenscale
Kai'Sa,145,145069,Dark Star Kai'Sa,False,kEpic,1350,Available,2024-10-23,champions/Kaisa/images/skins/dark_star_kai_sa_splash.jpg,champions/Kaisa/images/skins/dark_star_kai_sa_tile.jpg,champions/Kaisa/images/skins/dark_star_kai_sa_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin69/images/kaisa_splash_centered_69.skins_kaisa_skin69.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin69/images/kaisa_splash_tile_69.skins_kaisa_skin69.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/kaisa/skins/skin69/kaisaloadscreen_69.skins_kaisa_skin69.jpg,Natasha Loring,Dark Star
