id,name,plaintext,description,gold_total,gold_base,gold_sell,purchasable,tags,stats,image,sourceUrl
3399,Party Favor,,"'Party Favor' Obtained from a Party Drake . Click to Consume: Gain a pile of gold, and 1 skill point! Skill Points will not take you over your maximum number of skill points, nor will they make you better at playing League of Legends. Additional terms and conditions may apply.",0,0,0,False,"Consumable, GoldPer",,images/items/party_favor.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/1508_antitowersocks.png
3400,Your Cut,,"Active - Consume: Gain 0 gold. Bonus gold given to an ally when Pyke executes an enemy champion using his Ultimate Ability. If no ally was involved in the kill, Pyke gets to keep the Cut!",0,0,0,False,"Consumable, GoldPer",,images/items/your_cut.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/pykegold.png
3430,Rite Of Ruin,,"50 Ability Power 15 Ability Haste 25% Critical Strike Chance Wrath and Ruin On spell cast, gain 2.5% critical chance for 6 seconds, stacking up to 20%. Salvage the Wreckage Your spells have a chance equal to your crit chance to grant you or your targeted ally a shield for  for 3s.",2500,2500,1250,True,"CriticalStrike, SpellDamage, CooldownReduction","FlatMagicDamageMod:50, FlatCritChanceMod:0.25",images/items/rite_of_ruin_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3430_riteofruin.png
3504,Ardent Censer,Shield and heal effects on other units grant both of you Attack Speed and their attacks deal additional on-hit magic damage.,"45 Ability Power 10% Heal and Shield Power 125% Base Mana Regen 4% Move Speed Sanctify Healing or Shielding an ally enhances you both for 6 seconds, granting 25% Attack Speed and 20 magic damage On-Hit .",2200,700,1540,True,"AttackSpeed, SpellDamage, ManaRegen, NonbootsMovement","FlatMagicDamageMod:45, PercentMovementSpeedMod:0.04",images/items/ardent_censer_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3504_enchanter_t3_ardentcenser.png
3508,Essence Reaver,,60 Attack Damage 15 Ability Haste 25% Critical Strike Chance Essence Drain Attacks grant Mana On-Hit .,2900,375,2030,True,"Damage, CriticalStrike, ManaRegen, CooldownReduction, OnHit, AbilityHaste","FlatCritChanceMod:0.25, FlatPhysicalDamageMod:60",images/items/essence_reaver_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3508_marksman_t3_essencereaver.png
3513,Eye of the Herald,Eye of the Herald - a Gift of the Void.,"Active - Consume: Crush the Eye of the Herald, begining the ritual to summon Rift Herald. You may click the Rift Herald after it has summoned to control how it charges. This control effect can be done once when it is summoned, and once each time a nearby enemy structure dies.",0,0,0,False,"Trinket, Active",,images/items/eye_of_the_herald_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3513_eyeoftheherald.png
3599,Kalista's Black Spear,Kalista's spear that binds an Oathsworn Ally.,"Active - Consume: Bind with an ally for the remainder of the game, becoming Oathsworn Allies. Oathsworn empowers you both while near one another.",0,0,0,True,Consumable,,images/items/kalista_s_black_spear.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3599_kalistapassiveitem.png
3600,Kalista's Black Spear,Kalista's spear that binds an Oathsworn Ally.,"Active - Consume: Bind with an ally for the remainder of the game, becoming Oathsworn Allies. Oathsworn empowers you both while near one another. Required to use Kalista's Ultimate Ability.",0,0,0,True,Consumable,,images/items/kalista_s_black_spear_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3600_champ_t0_blackspear.png
3742,Dead Man's Plate,Build momentum as you move around then smash into enemies.,"350 Health 55 Armor 4% Move Speed Shipwrecker While moving, build up to 20 bonus Move Speed . Your next Attack discharges built up Move Speed to deal bonus physical damage . Unsinkable Reduce the effectiveness of Slows by 15%.",2900,900,2030,True,"Health, Armor, Slow, NonbootsMovement","FlatHPPoolMod:350, FlatArmorMod:55, PercentMovementSpeedMod:0.04",images/items/dead_man_s_plate_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3742_tank_t3_deadmansplate.png
3748,Titanic Hydra,Deals area of effect damage based on owner's health,40 Attack Damage 600 Health Cleave Attacks deal physical damage on-hit and to enemies behind the target. Titanic Crescent Empower your next Cleave to deal bonus physical damage On-Hit and deal bonus physical damage to enemies behind the target.,3300,50,2310,True,"Health, HealthRegen, Damage, OnHit","FlatHPPoolMod:600, FlatPhysicalDamageMod:40",images/items/titanic_hydra_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3748_fighter_t3_titanichydra.png
3801,Crystalline Bracer,Grants Health and Health Regen,200 Health 100% Base Health Regen,800,100,560,True,"Health, HealthRegen",FlatHPPoolMod:200,images/items/crystalline_bracer.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3801_tank_t2_crystallinebracer.png
3802,Lost Chapter,Restores Mana upon levelling up.,40 Ability Power 300 Mana 10 Ability Haste Enlighten Levelling up restores 20% max Mana over 3 seconds.,1200,250,840,True,"SpellDamage, Mana, ManaRegen, CooldownReduction, AbilityHaste","FlatMPPoolMod:300, FlatMagicDamageMod:40",images/items/lost_chapter.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3802_mage_tier2_lostchapter.png
3803,Catalyst of Aeons,,300 Health 375 Mana Eternity Restores 10% of the damage taken from champions as Mana . Casting an Ability heals for 25% of Mana spent.,1300,200,910,True,"Health, HealthRegen, Mana, ManaRegen","FlatMPPoolMod:375, FlatHPPoolMod:300",images/items/catalyst_of_aeons.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3803_mage_t2_catalystofaeons.png
3814,Edge of Night,Periodically blocks enemy abilities,50 Attack Damage 15 Lethality 250 Health Annul Grants a Spell Shield that blocks the next enemy Ability.,3000,850,2100,True,"Health, Damage, ArmorPenetration","FlatHPPoolMod:250, FlatPhysicalDamageMod:50",images/items/edge_of_night_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3814_assassin_t3_edgeofnight.png
3850,Spellthief's Edge,Gain gold and upgrade by damaging enemy champions,"10 Ability Power 25 Health 25% Base Mana Regen 2 Gold Per 10 Seconds Tribute: While nearby an ally champion, damaging Abilities and Attacks against champions or buildings grant 20 gold. This can occur up to 3 times every 36 seconds. Quest: Earn 500 gold from this item to transform it into Frostfang , gaining Active - Warding . This item grants reduced gold from minions if anyone on your team with this item kill excessive numbers of them.",400,400,160,False,"Health, SpellDamage, ManaRegen, Vision, GoldPer, Lane","FlatHPPoolMod:25, FlatMagicDamageMod:10",images/items/spellthief_s_edge.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3850_mage_t1_spellthiefsedge.png
3851,Frostfang,,"15 Ability Power 70 Health 50% Base Mana Regen 3 Gold Per 10 Seconds Tribute: While nearby an ally champion, damaging Abilities and Attacks against champions or buildings grant 20 gold. This can occur up to 3 times every 36 seconds. Quest: Earn 1000 gold from this item to transform it into World Rune T2 . This item grants reduced gold from minions if anyone on your team with this item kill excessive numbers of them. ACTIVE Ward Place an Invisible Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop.",400,400,160,False,"GoldPer, Lane, ManaRegen, SpellDamage","FlatHPPoolMod:70, FlatMagicDamageMod:15",images/items/frostfang.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3851_mage_t2_frostfang.png
3853,Shard of True Ice,,"40 Ability Power 75 Health 100% Base Mana Regen 3 Gold Per 10 Seconds This item grants reduced gold from minions if anyone on your team with this item kill excessive numbers of them. ACTIVE Ward Place an Invisible Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop.",400,400,160,False,"GoldPer, Lane, ManaRegen, SpellDamage","FlatHPPoolMod:75, FlatMagicDamageMod:40",images/items/shard_of_true_ice.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3853_mage_t3_shardoftrueice.png
3854,Steel Shoulderguards,Gain gold and upgrade by executing minions alongside allies,"4 Attack Damage 50 Health 50% Base Health Regen 2 Gold Per 10 Seconds {{ Item_Support_Spoils_Of_War_01 }} Quest: Earn 500 gold from this item to transform it into Runesteel Spaulders , gaining {{ Item_Active_Named_NoBullet }} Warding . {{ Item_Support_Minion_Warning }}",400,400,160,False,"Health, HealthRegen, Damage, Vision, GoldPer, Lane","FlatHPPoolMod:50, FlatPhysicalDamageMod:4",images/items/steel_shoulderguards.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3854_tank_t1_petriciteshoulderguard.png
3855,Runesteel Spaulders,,"6 Attack Damage 100 Health 75% Base Health Regen 3 Gold Per 10 Seconds Spoils of War: While nearby an allied champion, Attacks execute minions below 0% of their max Health. Killing a minion grants the same kill gold to the nearest allied champion. These effects recharge every 0 seconds (Max 0 charges). Quest: Earn 1000 gold from this item to transform it into Pauldrons of Whiterock . This item grants reduced gold from minions if anyone on your team with this item kill excessive numbers of them. ACTIVE Ward Place an Invisible Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop.",400,400,160,False,"Health, HealthRegen, GoldPer, Lane","FlatHPPoolMod:100, FlatPhysicalDamageMod:6",images/items/runesteel_spaulders.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3855_tank_t2_runesteelspaulders.png
3857,Pauldrons of Whiterock,,"15 Attack Damage 250 Health 100% Base Health Regen 3 Gold Per 10 Seconds This item grants reduced gold from minions if anyone on your team with this item kill excessive numbers of them. ACTIVE Ward Place an Invisible Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop.",400,400,160,False,"Health, HealthRegen, GoldPer, Lane","FlatHPPoolMod:250, FlatPhysicalDamageMod:15",images/items/pauldrons_of_whiterock.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3857_tank_t3_pauldronsofwhiterock.png
3858,Relic Shield,Gain gold and upgrade by executing minions alongside allies,"7 Ability Power 50 Health 50% Base Health Regen 2 Gold Per 10 Seconds {{ Item_Support_Spoils_Of_War_01 }} Quest: Earn 500 gold from this item to transform it into Targon's Buckler , gaining {{ Item_Active_Named_NoBullet }} Warding . {{ Item_Support_Minion_Warning }}",400,400,160,False,"Health, HealthRegen, SpellDamage, Vision, GoldPer, Lane","FlatHPPoolMod:50, FlatMagicDamageMod:7",images/items/relic_shield.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3858_tank_t1_relicshield.png
3859,Targon's Buckler,,"10 Ability Power 100 Health 75% Base Health Regen 3 Gold Per 10 Seconds Spoils of War: While nearby an allied champion, Attacks execute minions below 0% of their max Health. Killing a minion grants the same kill gold to the nearest allied champion. These effects recharge every 0 seconds (Max 0 charges). Quest: Earn 1000 gold from this item to transform it into Bulwark of the Mountain . This item grants reduced gold from minions if anyone on your team with this item kill excessive numbers of them. ACTIVE Ward Place an Invisible Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop.",400,400,160,False,"Health, HealthRegen, GoldPer, Lane","FlatHPPoolMod:100, FlatMagicDamageMod:10",images/items/targon_s_buckler.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3859_tank_t2_targonsbucker.png
3860,Bulwark of the Mountain,,"20 Ability Power 250 Health 100% Base Health Regen 3 Gold Per 10 Seconds This item grants reduced gold from minions if anyone on your team with this item kill excessive numbers of them. ACTIVE Ward Place an Invisible Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop.",400,400,160,False,"Health, HealthRegen, GoldPer, Lane","FlatHPPoolMod:250, FlatMagicDamageMod:20",images/items/bulwark_of_the_mountain.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3860_tank_t3_bulwarkofthemountain.png
3862,Spectral Sickle,Gain gold and upgrade by damaging enemy champions,"6 Attack Damage 25 Health 25% Base Mana Regen 2 Gold Per 10 Seconds Tribute: While nearby an ally champion, damaging Abilities and Attacks against champions or buildings grant 20 gold. This can occur up to 3 times every 36 seconds. Quest: Earn 500 gold from this item to transform it into Harrowing Crescent , gaining Active - Warding . This item grants reduced gold from minions if anyone on your team with this item kill excessive numbers of them.",400,400,160,False,"Health, Damage, ManaRegen, Vision, GoldPer, Lane","FlatHPPoolMod:25, FlatPhysicalDamageMod:6",images/items/spectral_sickle.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3862_marksman_t1_spectralsickle.png
3863,Harrowing Crescent,,"10 Attack Damage 60 Health 50% Base Mana Regen 3 Gold Per 10 Seconds Tribute: While nearby an ally champion, damaging Abilities and Attacks against champions or buildings grant 20 gold. This can occur up to 3 times every 36 seconds. Quest: Earn 1000 gold from this item to transform it into Black Mist Scythe . This item grants reduced gold from minions if anyone on your team with this item kill excessive numbers of them. ACTIVE Ward Place an Invisible Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop.",400,400,160,False,"Health, ManaRegen, GoldPer, Lane","FlatHPPoolMod:60, FlatPhysicalDamageMod:10",images/items/harrowing_crescent.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3863_marksman_t2_harrowingcrescent.png
3864,Black Mist Scythe,,"20 Attack Damage 75 Health 100% Base Mana Regen 3 Gold Per 10 Seconds This item grants reduced gold from minions if anyone on your team with this item kill excessive numbers of them. ACTIVE Ward Place an Invisible Stealth Ward that grants vision. Stores 0 Stealth Wards, which refill upon visiting the shop.",400,400,160,False,"Health, ManaRegen, GoldPer, Lane","FlatHPPoolMod:75, FlatPhysicalDamageMod:20",images/items/black_mist_scythe.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3864_marksman_t3_blackmistscythe.png
3865,World Atlas,,,400,400,160,True,"Health, ManaRegen, Vision, GoldPer, Lane",FlatHPPoolMod:30,images/items/world_atlas.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3865_worldatlas.png
